Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357982	4.18975873059453	3.25795556235559	Jurkat_T_cell	10006	GSM2879950	None	None
SRR6357983	10.0415768153113	-2.62988506626837	Jurkat_T_cell	1436	GSM2879951	None	None
SRR6357984	7.82550664014043	5.20895243811853	Jurkat_T_cell	9980	GSM2879952	None	None
SRR6357985	8.16009182995977	4.97070504355677	Jurkat_T_cell	12152	GSM2879953	None	None
SRR6357986	10.1757015711707	-2.84556518864386	Jurkat_T_cell	3942	GSM2879954	None	None
SRR6357987	4.35278077191533	4.25507689643152	Jurkat_T_cell	20462	GSM2879955	None	None
SRR6357988	8.02188820904912	4.5169453732992	Jurkat_T_cell	4548	GSM2879956	None	None
SRR6357989	8.05198330945195	3.94799567389734	Jurkat_T_cell	5468	GSM2879957	None	None
SRR6357990	7.82692523068608	3.59205914664514	Jurkat_T_cell	5890	GSM2879958	None	None
SRR6357992	5.88650651044072	5.92354966330774	Jurkat_T_cell	5190	GSM2879960	None	None
SRR6357993	7.28713746136846	3.46938277411707	Jurkat_T_cell	1380	GSM2879961	None	None
SRR6357994	9.99165768689336	-2.3573975450968	Jurkat_T_cell	1372	GSM2879962	None	None
SRR6357995	7.08188242978276	5.84818555045374	Jurkat_T_cell	5326	GSM2879963	None	None
SRR6357996	8.4612469202918	4.02055216956385	Jurkat_T_cell	10722	GSM2879964	None	None
SRR6357997	4.99821753567876	4.27080012488611	Jurkat_T_cell	1662	GSM2879965	None	None
SRR6357998	6.83472819394292	3.44755030799158	Jurkat_T_cell	5220	GSM2879966	None	None
SRR6357999	6.27885336941899	4.91383410620935	Jurkat_T_cell	31340	GSM2879967	None	None
SRR6358000	9.74599309033574	0.800210844757632	Jurkat_T_cell	5714	GSM2879968	None	None
SRR6358002	3.97765321797551	3.43408824134119	Jurkat_T_cell	19454	GSM2879970	None	None
SRR6358003	4.14015526837529	4.07655574012049	Jurkat_T_cell	5046	GSM2879971	None	None
SRR6358004	5.05900378293218	4.39035941291101	Jurkat_T_cell	82998	GSM2879972	None	None
SRR6358005	4.70981974667729	2.9463236444021	Jurkat_T_cell	6396	GSM2879973	None	None
SRR6358006	7.06110329693975	3.74353362250574	Jurkat_T_cell	5316	GSM2879974	None	None
SRR6358007	6.27793498105229	6.09249449897058	Jurkat_T_cell	7540	GSM2879975	None	None
SRR6358008	4.35821671551885	3.21071721244104	Jurkat_T_cell	9088	GSM2879976	None	None
SRR6358009	4.64518923825444	4.97674752402552	Jurkat_T_cell	1106	GSM2879977	None	None
SRR6358010	6.96044011182012	3.93928338217981	Jurkat_T_cell	1680	GSM2879978	None	None
SRR6358011	6.1016425616187	6.07374287772425	Jurkat_T_cell	5562	GSM2879979	None	None
SRR6358012	4.39040417737187	3.49461270499475	Jurkat_T_cell	22890	GSM2879980	None	None
SRR6358013	4.49819226330937	3.08291317153223	Jurkat_T_cell	9252	GSM2879981	None	None
SRR6358014	4.0712995058936	4.51125050711878	Jurkat_T_cell	5588	GSM2879982	None	None
SRR6358015	7.00867695874395	4.83239604163416	Jurkat_T_cell	3156	GSM2879983	None	None
SRR6358016	4.11931128567876	4.18520117926843	Jurkat_T_cell	30638	GSM2879984	None	None
SRR6358017	4.80092806882085	3.04807640242822	Jurkat_T_cell	6056	GSM2879985	None	None
SRR6358018	7.7607903010291	3.98144007849939	Jurkat_T_cell	13500	GSM2879986	None	None
SRR6358019	4.66722197598638	3.56036950278528	Jurkat_T_cell	5152	GSM2879987	None	None
SRR6358020	6.99010176724614	-9.01555441689245	Jurkat_T_cell	1012	GSM2879988	None	None
SRR6358021	10.3044046885413	-3.77374337982886	Jurkat_T_cell	4212	GSM2879989	None	None
SRR6358022	7.62353320187749	3.72583867240198	Jurkat_T_cell	20974	GSM2879990	None	None
SRR6358023	4.92952866620244	3.93787051368006	Jurkat_T_cell	3862	GSM2879991	None	None
SRR6358024	5.5614666468543	3.1758489720846	Jurkat_T_cell	13376	GSM2879992	None	None
SRR6358025	7.04061837262334	-9.03483961891882	Jurkat_T_cell	1330	GSM2879993	None	None
SRR6358026	5.55168814725103	-9.02476786446325	Jurkat_T_cell	1468	GSM2879994	None	None
SRR6358027	4.77527613705815	5.69273425269373	Jurkat_T_cell	2192	GSM2879995	None	None
SRR6358028	4.84199090069951	3.00888825583704	Jurkat_T_cell	6432	GSM2879996	None	None
