Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357974	-3.33859665592998	-2.12378363689116	Jurkat_T_cell	5014	GSM2879942	None	None
SRR6357975	-1.67040093144268	-3.5130687244766	Jurkat_T_cell	6394	GSM2879943	None	None
SRR6357976	-2.0007184286961	-3.43247847636869	Jurkat_T_cell	5008	GSM2879944	None	None
SRR6357977	-4.5309484740147	0.158825110591144	Jurkat_T_cell	7298	GSM2879945	None	None
SRR6357978	-4.54328663548321	-0.880466748081951	Jurkat_T_cell	4888	GSM2879946	None	None
SRR6357979	-3.89633066853374	0.455791186488361	Jurkat_T_cell	33756	GSM2879947	None	None
SRR6357980	-3.72974426945538	-1.84545092662504	Jurkat_T_cell	7040	GSM2879948	None	None
SRR6357982	1.15784423152119	1.75962502876589	Jurkat_T_cell	10006	GSM2879950	None	None
SRR6357983	-2.52873928746075	-3.04962639888456	Jurkat_T_cell	1436	GSM2879951	None	None
SRR6357984	-4.20805008610577	-0.163971711003094	Jurkat_T_cell	9980	GSM2879952	None	None
SRR6357985	-4.28683550556988	1.26739532867739	Jurkat_T_cell	12152	GSM2879953	None	None
SRR6357986	-2.75097973545879	-2.87892727931669	Jurkat_T_cell	3942	GSM2879954	None	None
SRR6357987	-2.33266909321636	-2.39206891139677	Jurkat_T_cell	20462	GSM2879955	None	None
SRR6357988	-2.21483357151836	-3.42116170009306	Jurkat_T_cell	4548	GSM2879956	None	None
SRR6357989	-3.48016102513164	-0.262177992665081	Jurkat_T_cell	5468	GSM2879957	None	None
SRR6357990	-2.96214182576031	-0.565330315434246	Jurkat_T_cell	5890	GSM2879958	None	None
SRR6357992	-4.4473474760899	-1.01906781276396	Jurkat_T_cell	5190	GSM2879960	None	None
SRR6357993	-2.29649193486065	-2.34502749522856	Jurkat_T_cell	1380	GSM2879961	None	None
SRR6357994	-2.41549999913067	-2.04562668880156	Jurkat_T_cell	1372	GSM2879962	None	None
SRR6357995	-3.72540791233868	-1.53498988231352	Jurkat_T_cell	5326	GSM2879963	None	None
SRR6357996	-5.0373223563084	2.64686287561724	Jurkat_T_cell	10722	GSM2879964	None	None
